Tweets,Username,Created_at,User location,Coordinates
Emptiness #skantzman #manolisskantzakis #photography #photographer #colour #night #light #emotion #emotional… https://t.co/N3cmMkqLds,skantzman,11/25/2019 17:40,"Heraklion,Crete,Greece",-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",ervinjuresa,11/25/2019 17:00,"London, UK",-
"RT @liliana_dorina: Creta,Rethymnon, Greece
Memories Of This Summer 
#Rethymnon #Crete #Greece #travelphotography #June2019 
📷#PanasonicLum…",Mariana19978131,11/25/2019 16:10,,-
"Creativity is breathing ...

Five-Day #Ceramic #Workshop In #Crete
Learn more: https://t.co/ulFk30v7lh https://t.co/ZQRDVlVMkC",cretetravel,11/25/2019 13:50,"Crete, Greece",-
"RT @YanniRomance: Undeveloped land is our Target. So get your coordinate ready. You'll see me again once I touch down on #Crete
 We going l…",Yachting_Greece,11/25/2019 13:45,"Attiki, Greece",-
"Undeveloped land is our Target. So get your coordinate ready. You'll see me again once I touch down on #Crete
 We going live.",YanniRomance,11/25/2019 13:37,United States,-
"RT @guanyin77: I need to have this stool! Seen at BOHEME CHANIA (Crete, Greece)
 
#shopping #champagne #design #interiordesign #stool #chan…",RajanSmith771,11/25/2019 13:10,🌍,-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",shellseeker5,11/25/2019 13:08,,-
"RT @liliana_dorina: Creta,Rethymnon, Greece
Memories Of This Summer 
#Rethymnon #Crete #Greece #travelphotography #June2019 
📷#PanasonicLum…",shellseeker5,11/25/2019 13:08,,-
RT @angeblakey5: It’s a teapot! Perhaps drinking tea from a teacup might be easier! ☕️ 😂 #tea #Crete https://t.co/e3c9f8e4d2,Blakey_Bloke,11/25/2019 13:03,"Sitia, Crete",-
It’s a teapot! Perhaps drinking tea from a teacup might be easier! ☕️ 😂 #tea #Crete https://t.co/e3c9f8e4d2,angeblakey5,11/25/2019 12:50,,-
"We come from the sea and we never forget it. https://t.co/GxJskiCgCe
#Chania #Crete #OldHarbor #Wanderlust 📸… https://t.co/oAdYet3uWG",Samaria_Hotel,11/25/2019 12:30,"Chania, Crete",-
"RT @liliana_dorina: Creta,Rethymnon, Greece
Memories Of This Summer 
#Rethymnon #Crete #Greece #travelphotography #June2019 
📷#PanasonicLum…",Jamieoffpageseo,11/25/2019 12:28,The world! I am always on the,-
"RT @IUCN_Med: IUCN-Med is preparing a #RedList assessment on #Mediterranean #sponges (porifera)❗️ Mr. Dr. Constantinos C. Mylonas, Director…",naturecons,11/25/2019 9:16,,-
IUCN-Med is preparing a #RedList assessment on #Mediterranean #sponges (porifera)❗️ Mr. Dr. Constantinos C. Mylonas… https://t.co/yP2vHVe7E3,IUCN_Med,11/25/2019 9:10,"Malaga, Spain",-
"Five Most Picturesque Places in Crete: https://t.co/QHC1AZttbZ

#crete #greece #greekislands #visitcrete #bestwalks… https://t.co/OcS34gMybJ",WorldWalks,11/25/2019 9:02,,-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",crisistiocix,11/25/2019 8:49,"Fasano, Puglia",-
"RT @TinBoxTraveller: The essential guide to driving in #Crete: what are the roads like, what do you need to hire a car, and what do those r…",zenas_suitcase,11/25/2019 8:23,Nottingham UK,-
"RT @liliana_dorina: Creta,Rethymnon, Greece
Memories Of This Summer 
#Rethymnon #Crete #Greece #travelphotography #June2019 
📷#PanasonicLum…",1LM5QmlMvMo4l8x,11/25/2019 8:07,"Moscow, Russia",-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",1LM5QmlMvMo4l8x,11/25/2019 8:07,"Moscow, Russia",-
"After all, it’s the memories that matter. They may turn to black and white, but they never fade.

📸 @_mrs_argiro/IG… https://t.co/qp4odeyrUb",RadBluCrete,11/25/2019 8:01,"Milatos, Crete, Greece",-
"""Travel Like A Guest""
https://t.co/gHs3Sd8dfO  #cretetravel #thecreteyouarelookingfor #crete #summer #holidays… https://t.co/eZ3GMVS9ri",cretetravel,11/25/2019 6:25,"Crete, Greece",-
"The essential guide to driving in #Crete: what are the roads like, what do you need to hire a car, and what do thos… https://t.co/PbNma0bm7J",TinBoxTraveller,11/25/2019 1:32,"Devon, UK",-
"RT @liliana_dorina: Creta,Rethymnon, Greece
Memories Of This Summer 
#Rethymnon #Crete #Greece #travelphotography #June2019 
📷#PanasonicLum…",Fabiola19655440,11/24/2019 22:18,Italia,-
"Kapsaliana Village Hotel,  the best hotel for Historic Luxury on Crete  Kapsaliana Village Hotel the Best for Histo… https://t.co/XtL8QWVSNA",CompassandFork,11/24/2019 21:48,,-
"RT @SitiaAnimal: Little Mia... She is 4 months old, and looking for her for ever home...
If you want to adopt her please get in touch via o…",RitaAll04249447,11/24/2019 21:33,"West Yorkshire, UK ",-
"Terrifying mountain roads going down to #Elafonisi #Crete. 

Some respite in the form of beautiful views. @ Elafoni… https://t.co/uAiMujMZgd",NadiaShahanaz,11/24/2019 21:00,"Cirencester, England",-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",decojeanne,11/24/2019 20:20,,-
"Nervous to apply for a job like ""Assistant Store Manager (Full-time &amp; Part-time)"" at Follett Corporation? Apply eve… https://t.co/ScjLYEE6Q7",tmj_NE_cstsrv,11/24/2019 19:59,Nebraska,-
"RT @SitiaAnimal: Little Mia... She is 4 months old, and looking for her for ever home...
If you want to adopt her please get in touch via o…",Ron_in_Crete,11/24/2019 19:45,"Papagiannades, Crete, Greece",-
"RT @liliana_dorina: Creta,Rethymnon, Greece
Memories Of This Summer 
#Rethymnon #Crete #Greece #travelphotography #June2019 
📷#PanasonicLum…",FinlayDave,11/24/2019 19:40,Toronto 🍁 Ontario 🇨🇦,"[[[23.8127736, 35.4038488], [23.9216639, 35.4038488], [23.9216639, 35.5354713], [23.8127736, 35.5354713]]]"
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",Jamieoffpageseo,11/24/2019 18:57,The world! I am always on the,-
#Crete to #Santorini #GreeceIslands #BeautifulDestinations #BeautifulBeaches #MediterraneanSea — travelling to Sant… https://t.co/dTSAryDB7y,praneeth88,11/24/2019 18:56,INDIA,"[[[-96.990098, 40.610609], [-96.933842, 40.610609], [-96.933842, 40.643548], [-96.990098, 40.643548]]]"
"RT @Frances88991403: Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #travelvlog #t…",Frances88991403,11/24/2019 16:37,"Napoli, Campania",-
"RT @Frances88991403: Streetfood in Crete Island Greece 
#travel #trndnl #streetfood #seafood #fishfood #greekfood #gourmet #chef #grecia #c…",Frances88991403,11/24/2019 16:37,"Napoli, Campania",-
"Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #travelvlog… https://t.co/D6iJP7F309",Frances88991403,11/24/2019 16:36,"Napoli, Campania",-
"Streetfood in Crete Island Greece 
#travel #trndnl #streetfood #seafood #fishfood #greekfood #gourmet #chef #grecia… https://t.co/Wb0FwslAdR",Frances88991403,11/24/2019 16:35,"Napoli, Campania",-
"Little Mia... She is 4 months old, and looking for her for ever home...
If you want to adopt her please get in touc… https://t.co/rpvd3icqGn",SitiaAnimal,11/24/2019 15:26,"Napoli, Campania",-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",m5rcury,11/24/2019 13:46,"Napoli, Campania",-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",oldrobel,11/24/2019 13:19,"Wendelstein, Deutschland",-
Emptiness #skantzman #manolisskantzakis #photography #photographer #colour #sea #waves #beach #summer #sunset… https://t.co/b7f6b4nBDV,skantzman,11/24/2019 13:05,"Heraklion,Crete,Greece",-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",Towheehillart,11/24/2019 12:18,Radford Virginia,-
"RT @liliana_dorina: Creta,Rethymnon, Greece
Memories Of This Summer 
#Rethymnon #Crete #Greece #travelphotography #June2019 
📷#PanasonicLum…",francesca_lovBS,11/24/2019 12:01,,-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",francesca_lovBS,11/24/2019 12:01,,-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",Sketchbook0918,11/24/2019 11:56,Pearl of the Orient,-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",nalvasouzavitor,11/24/2019 10:37,"Minas Brasil, Belo Horizonte",-
"RT @eco_rentals: Relax, it’s Sunday! 
🔝Follow us to see more about Crete!
.
#crete #discover #seaview #sundaydaymood #travelgirl #liveyourl…",efi_fasoula,11/24/2019 10:22,,-
"Relax, it’s Sunday! 
🔝Follow us to see more about Crete!
.
#crete #discover #seaview #sundaydaymood #travelgirl… https://t.co/uJkwEiyvSR",eco_rentals,11/24/2019 10:22,"Karteros, Heraklion - Crete",-
RT @Kretanieuws: Summer agenda for Crete - #Summeragenda - #Agenda - #Holiday - #Holidays - #Excursions - #Crete - https://t.co/9WLclCKxVz,Peter175P,11/24/2019 10:00,,-
Summer agenda for Crete - #Summeragenda - #Agenda - #Holiday - #Holidays - #Excursions - #Crete - https://t.co/9WLclCKxVz,Kretanieuws,11/24/2019 9:50,Kokkini Hani - Crete Greece,-
South Coast of #Crete and islands - Ultimate #travel guide https://t.co/YUllr8I3hh @AroundGreece https://t.co/ulTEHtsPqC,Mel365dotCom,11/24/2019 7:12,"St Kilda, Melbourne",-
Amazing #travel and photography in the north coast of #Crete https://t.co/NMVRjddrym @MWC_Events https://t.co/cWWCSEthXD,Mel365dotCom,11/24/2019 7:00,"St Kilda, Melbourne",-
"RT @liliana_dorina: Creta,Rethymnon, Greece
Memories Of This Summer 
#Rethymnon #Crete #Greece #travelphotography #June2019 
📷#PanasonicLum…",Cosmicbi,11/24/2019 6:36,Europe,-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",Cosmicbi,11/24/2019 6:36,Europe,-
"RT @liliana_dorina: Creta,Rethymnon, Greece
Memories Of This Summer 
#Rethymnon #Crete #Greece #travelphotography #June2019 
📷#PanasonicLum…",amber10castle,11/24/2019 6:20,ideatrice di #nonsilenziamoci,"[[[23.4733223, 34.8020213], [26.3529861, 34.8020213], [26.3529861, 35.6956271], [23.4733223, 35.6956271]]]"
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",amber10castle,11/24/2019 6:20,ideatrice di #nonsilenziamoci,-
"RT @liliana_dorina: Creta,Rethymnon, Greece
Memories Of This Summer 
#Rethymnon #Crete #Greece #travelphotography #June2019 
📷#PanasonicLum…",aoyama_legato2,11/24/2019 0:24,Tokyo Japan ,-
"RT @greekliquidgold: An ancient #olive tree in #Vouves, #Crete. For a future photo essay on ancient #olivetrees from different parts of #Gr…",Spysun04,11/23/2019 23:54,Berlin,-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",ercanagay,11/23/2019 23:47,France ,-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",bea_best_jrt,11/23/2019 22:56,"Hamilton, Ontario, Canada",-
"RT @liliana_dorina: Creta,Rethymnon, Greece
Memories Of This Summer 
#Rethymnon #Crete #Greece #travelphotography #June2019 
📷#PanasonicLum…",bea_best_jrt,11/23/2019 22:56,"Hamilton, Ontario, Canada",-
"RT @CreticoVillas: The #Christmas village in Omalos, #Crete 
Read more in our article ""Top 10 Reasons For Spending Your Winter Holidays In…",JohannaVilkko,11/23/2019 22:28,SUOMI - FINLAND,-
Relax in a truly welcoming & #romantic environment  in Crete with fanatastic #ocean #views!,hotelboras,11/23/2019,Athens,-
"RT @aboutgreece2: Live now at #Chania, #Crete at old harbour! #travel #vacation #holidays #griechenland #Grecia #aboutgreece #grèce #Greece…",InfoliveGR,11/29/2019 4:24,Ελλάς,-
"Chania is beautiful also in Winter.
Explore this picturesque cretan town with our member Astraia Residence
#Crete… https://t.co/lgUTKRpWCb",AriaHotelsGR,11/21/2019 16:35,Greece,-
Chania Venetian Harbour #Chania #Greece #travel #vacation https://t.co/qzdCdUdgvm,timo_vaittinen,11/23/2019 18:22,,-
Things to do in #Gouves #Crete #Greece https://t.co/ibj7GSId92 … #vacation #traveling #Holidays,ConsultingTC,11/26/2019 8:40,World,-
"Enjoy your stay in Chania with Alcanea ,member of Aria Hotels
#AriaHotels #vacation #chania #Crete #boutiquehotel… https://t.co/NVAlQ1cUtq",AriaHotelsGR,11/25/2019 14:44,Greece,-
RT @gtpgr: Early Booking Offer at @CapsisEliteRsrt https://t.co/GDDzmmjJfw #earlybooking #summer #crete #vacation #luxuryhotel #wellness…,aeon_wellbeing,11/23/2019 7:00,,-
"Famous #beaches of the world: Elafonissi Beach, Greece #beautiful #beach #travel #crete #greece #vacation #comeback… https://t.co/shCBaw01Sp",blogosum,11/22/2019 14:19,,-
My beautiful @stalis_crete so many very happy memories of Stalida. Definitely my favourite place to travel. ✈️💜🌎🏝… https://t.co/I2fXaEtLam,Harriet56507688,11/20/2019 7:09,Chippenham ,-
"RT @aboutgreece2: Live now at #Chania, #Crete at old harbour! #travel #vacation #holidays #griechenland #Grecia #aboutgreece #grèce #Greece…",MitchellMoffatt,11/20/2019 7:00,Mind from bygone,-
"RT @AboutHeraklion: Lazy Wednesdays? 
Everything is possible, if you find the right spot in #Heraklion #Crete :) 
#travel 
@TRAVELINGGREEK…",TRAVELINGGREEK,11/29/2019 4:55,GLOBAL NOMAD,-
"RT @SunnyHolidays4u: Mountains, sandy beaches, tradition: #Crete has something for everyone! 

Where would you go first?

📹 via @TravelLeis…",SocialWiz,11/28/2019 13:32,Cyprus / World,-
"RT @SunnyHolidays4u: Mountains, sandy beaches, tradition: #Crete has something for everyone! 

Where would you go first?

📹 via @TravelLeis…",cyprusfeed,11/28/2019 13:22,Cyprus,-
Waking up to this beautiful view in a private peaceful Villa is all we need for a perfect #ThursdayMorning ☀🏡… https://t.co/7KIKKK3rVN,thehotelgr,11/28/2019 8:19,"Crete, Greece",-
"RT @SunnyHolidays4u: Mountains, sandy beaches, tradition: #Crete has something for everyone! 

Where would you go first?

📹 via @TravelLeis…",EastMedMonitor,11/27/2019 20:09,EastMed/Global,-
"RT @SunnyHolidays4u: Mountains, sandy beaches, tradition: #Crete has something for everyone! 

Where would you go first?

📹 via @TravelLeis…",Artem1os,11/27/2019 20:07,Cyprus,-
"Mountains, sandy beaches, tradition: #Crete has something for everyone! 

Where would you go first?

📹 via… https://t.co/bxv433v02H",SunnyHolidays4u,11/27/2019 17:30,Everywhere,-
Discover a new concept of luxury care-free living thesyntopia #luxury #travel #hotel #crete #rethymnon https://t.co/jOq7SPPD5O,PRMEDIACO,11/27/2019 16:26,,-
"RT @thehotelgr: Swim in the shallow crystal clear waters of Elafonisi beach!
#crete #greece #greekislands #travel #europe #beach
https://t.…",Greece_Traveler,11/27/2019 15:25,"England, United Kingdom",-
"RT @Frances88991403: Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #grecia #greec…",Frances88991403,11/27/2019 11:38,"Napoli, Campania",-
"Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #grecia… https://t.co/spRkPkTUA7",Frances88991403,11/27/2019 11:35,"Napoli, Campania",-
"Swim in the shallow crystal clear waters of Elafonisi beach!
#crete #greece #greekislands #travel #europe #beach… https://t.co/GLXOlhirpi",thehotelgr,11/27/2019 8:38,"Crete, Greece",-
"RT @Frances88991403: Streetfood in Crete Island Greece 
#travel #trndnl #streetfood #crete #creta #greece #grecia #summer #seaside #travelv…",Indiawandersoff,11/26/2019 22:11,India,-
"Streetfood in Crete Island Greece 
#travel #trndnl #streetfood #crete #creta #greece #grecia #summer #seaside… https://t.co/CY6l5EoYFE",Frances88991403,11/26/2019 22:09,"Napoli, Campania",-
"RT @Frances88991403: Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #grecia #greec…",Frances88991403,11/26/2019 20:57,"Napoli, Campania",-
"Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #grecia… https://t.co/Fm9Toy2LEk",Frances88991403,11/26/2019 20:54,"Napoli, Campania",-
Experience The Best Things To Do In Heraklion Crete - Travel Guide. Click here to find out more &gt;&gt;… https://t.co/Ho4TapydwY,davestravelpage,11/26/2019 12:36,"Currently in Athens, Greece",-
Balos Beach of Crete has been revered as one of the best-secluded beaches in Greece and is often compared to the Ca… https://t.co/NXWqpLgL0q,granexperiences,11/26/2019 5:01,,-
"RT @Frances88991403: Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #travelvlog #t…",Frances88991403,11/25/2019 20:36,"Napoli, Campania",-
"RT @Frances88991403: Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #travelvlog #t…",Frances88991403,11/24/2019 16:37,"Napoli, Campania",-
"RT @Frances88991403: Streetfood in Crete Island Greece 
#travel #trndnl #streetfood #seafood #fishfood #greekfood #gourmet #chef #grecia #c…",Frances88991403,11/24/2019 16:37,"Napoli, Campania",-
"Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #travelvlog… https://t.co/D6iJP7F309",Frances88991403,11/24/2019 16:36,"Napoli, Campania",-
South Coast of #Crete and islands - Ultimate #travel guide https://t.co/YUllr8I3hh @AroundGreece https://t.co/ulTEHtsPqC,Mel365dotCom,11/24/2019 7:12,"St Kilda, Melbourne",-
Amazing #travel and photography in the north coast of #Crete https://t.co/NMVRjddrym @MWC_Events https://t.co/cWWCSEthXD,Mel365dotCom,11/24/2019 7:00,"St Kilda, Melbourne",-
RT @timo_vaittinen: Imbros gorge at Crete #gorge #Crete #Greece #travel #Imbrosgorge https://t.co/L9f3vwc9Up,Cristob92378959,11/23/2019 21:29,"Florida, USA",-
Imbros gorge at Crete #gorge #Crete #Greece #travel #Imbrosgorge https://t.co/L9f3vwc9Up,timo_vaittinen,11/23/2019 16:06,,-
"RT @nunchuckbob: Cobble beaches of Agia Roumeli. After 16km’s of hiking those pebbles aren’t very friendly to your feet. 
.
.
.
#beach #tra…",WildlingTravels,11/23/2019 6:21,"New Delhi, India",-
"Cobble beaches of Agia Roumeli. After 16km’s of hiking those pebbles aren’t very friendly to your feet. 
.
.
.… https://t.co/gvyuiZwGiN",nunchuckbob,11/23/2019 6:20,,-
You can find all you want in #Crete and this is where you should go #travel https://t.co/g4gVee9h80 @livingincrete https://t.co/KsyVrHBhuU,Mel365dotCom,11/22/2019 20:36,"St Kilda, Melbourne",-
"Transfers from Heraklion Airport to Rethymnon, Chania, and Beyond. Click here to find out more &gt;&gt;… https://t.co/Xtz4Vp4zrB",davestravelpage,11/22/2019 17:40,"Currently in Athens, Greece",-
'Cretan Malia Park’ Joins Design Hotels https://t.co/r0bowpifxF @Design_Hotels @aaasb54 #Greece #Crete… https://t.co/A494cDndZi,gtpgr,11/22/2019 15:36,Greece,-
Heraklion Tours - Day Trips from Heraklion in Crete. Click here to find out more &gt;&gt;  https://t.co/SJWYSbhAdM… https://t.co/uax8DLwLNN,davestravelpage,11/22/2019 15:36,"Currently in Athens, Greece",-
"Famous #beaches of the world: Elafonissi Beach, Greece #beautiful #beach #travel #crete #greece #vacation #comeback… https://t.co/shCBaw01Sp",blogosum,11/22/2019 14:19,,-
"Chania is beautiful also in Winter.
Explore this picturesque cretan town with our member Astraia Residence
#Crete… https://t.co/lgUTKRpWCb",AriaHotelsGR,11/21/2019 16:35,Greece,-
"[...] within me, an invincible summer.
#imaginemoreviews #travelling #travel #view #sea #blue #greece #crete… https://t.co/hXJVBQntMD",e_gianpapa,11/21/2019 15:58,"Athens, Greece",-
"RT @Frances88991403: Streetfood in Crete Island Greece 
#travel #trndnl #streetfood #seafood #fishfood #greekfood #gourmet #chef #grecia #c…",Frances88991403,11/20/2019 20:57,"Napoli, Campania",-
"Streetfood in Crete Island Greece 
#travel #trndnl #streetfood #seafood #fishfood #greekfood #gourmet #chef #grecia… https://t.co/x6hASJZZKW",Frances88991403,11/20/2019 20:37,"Napoli, Campania",-
"#Summer might be over here at #Plakias, but #Plakiassuites is closed for the winter season already ..

We’re counti… https://t.co/WLOf5H2PLs",plakiassuites,11/20/2019 17:13,"St Kilda, Melbourne",-
"RT @FlaviaF_1310: Sharing Look up! #Top4Views on #Top4Theme #Top4ColorsInSkies + thanks to hosts @GreenMochila @Touchse @CharlesMcCool!

1)…",israel_tena,11/20/2019 14:51,"Morelia, Michoacan",-
"RT @AboutHeraklion: Lazy Wednesdays? 
Everything is possible, if you find the right spot in #Heraklion #Crete :) 
#travel 
@TRAVELINGGREEK…",Crete_travel,11/20/2019 10:27,"Crete, Greece",-
"RT @AboutHeraklion: One day only in #heraklion city, #crete! 
What would be your #mustsee recommendation for the visitor? 
#greece #questio…",deppiemaz,11/20/2019 8:34,planet Earth,"[[[25.0408554, 35.1898931], [25.2052619, 35.1898931], [25.2052619, 35.3522629], [25.0408554, 35.3522629]]]"
"RT @Havenlust: To me, you are perfect ... Knossos 🇬🇷
@VisitGreecegr💗

#travel #art #knossos #crete #greece #beauty #m #holidays #knossospal…",Julia_youkino,11/20/2019 8:31,,-
"RT @liliana_dorina: Rethymnon, Crete, Greece 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",YoushowmeP,9/7/2019 9:10,,-
Where is it?? I did one season in #Crete ages ago!!! :) https://t.co/kJbQEtVKyf,jackiedeburca,9/7/2019 9:09,Spain,-
RT @1371Takis: A new life!... free &amp; loved. #takisshelter #adoptdontshop #rescueddogsofinstagram #rescuedismyfavoritbreed #animalrescue #an…,AAAprosarmostos,9/7/2019 9:00,,-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,Petrospilot,9/7/2019 8:56,,-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,CorinaVasilopou,9/7/2019 8:54,"Halandri (Athens), Greece",-
"Whether its rest and relaxation or action and adventure (or maybe a mix of the two) you’re looking for, #Crete’s di… https://t.co/Ge4hx0pJ9N",jamesvillasuk,9/7/2019 8:00,"Maidstone, UK",-
"RT @AgileCrete: Tonight's networking event could be a round table but circle dancing creates stronger bonds 😄
#agilecrete #agile #conferenc…",kabitakis,9/7/2019 7:45,Greece,-
"RT @AgileCrete: Interactive workshop on Agile Threat Modelling by Barry, Joe &amp; Jennette ‼️
#agilecrete #agile #conference #software #sessio…",kabitakis,9/7/2019 7:45,Greece,-
"RT @AgileCrete: Sessions proposals begin! Propose your burning questions for discussion!
#agilecrete #agile #conference #technology #sessio…",kabitakis,9/7/2019 7:44,Greece,-
And here’s one I did earlier based on a sketch from memory of this young boy fishing off a rock in #crete !… https://t.co/XbHbYmnI3F,ChrisBtheArtist,9/7/2019 7:43,"Barnet, Hertfordshire UK",-
RT @PSpartiatissa: @EuropeanHistor1 @Makedni @ak_square9 @TJ3TZFnJt3LNK1z @SamuGun1 @orguel1984 @SalonikaFilip @panbog2 @HristodulP @KSpart…,Makedni,9/7/2019 7:25,"Pella,Ancient Macedonia,Greece",-
"RT @liliana_dorina: Rethymnon, Crete, Greece 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",danielsaeed,9/7/2019 7:25,"Yorkshire and The Humber, Engl",-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,by_Mariaaa,9/7/2019 7:18,,-
"RT @HMSEnterprise: #Crete it’s been a pleasure, a lovely visit enjoying the Mediterranean morning sun. #BoldlyGo #RoyalNavy https://t.co/zN…",ContactIdbam,9/7/2019 6:48,Hellas,-
RT @nickixero: There are some lovely plants here #elounda #crete 🌞🌞🌞 https://t.co/ykfaVMkklA,HRAKLHS58207871,9/7/2019 6:46,,-
"RT @liliana_dorina: Rethymnon, Crete,Greece 
September On The Beach
#Rethymnon #Crete #September2019 #seascape #travelphotography 
📷#Samsun…",Yasir54249138,9/7/2019 6:39,,-
"RT @liliana_dorina: Rethymnon, Crete, Greece 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",Matilde99101783,9/7/2019 6:34,Italy 🇮🇹,-
"RT @liliana_dorina: Rethymnon, Crete,Greece 
September On The Beach
#Rethymnon #Crete #September2019 #seascape #travelphotography 
📷#Samsun…",Matilde99101783,9/7/2019 6:34,Italy 🇮🇹,-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,NaumN2,9/7/2019 6:28,"Московская область, Россия",-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",ALEX54456095,9/7/2019 6:12,,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",bernadettethebe,9/7/2019 6:12,,-
Beauty everywhere I look! How much I missed this wonderful island! I can't believe it's been so many years since I… https://t.co/vhmbYCz04R,Cristia11146735,9/7/2019 6:09,,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",Christovb7000,9/7/2019 6:03,"Pretoria, South Africa",-
"RT @liliana_dorina: Rethymnon, Crete,Greece 
September On The Beach
#Rethymnon #Crete #September2019 #seascape #travelphotography 
📷#Samsun…",Kalli2005,9/7/2019 5:44,Neuwied,-
"RT @liliana_dorina: Rethymnon, Crete, Greece 
The End Of Summer 
#Rethymnon #Crete #Greece 
#travelphotography #August2019 
📷#PanasonicLumi…",Kalli2005,9/7/2019 5:44,Neuwied,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",Jeanne_8j,9/7/2019 5:40,my world is in silence ...,-
Last dawn on the island of Crete | #timelaps [1 min] #7settembre #holiday #HOLIDAYS2019 #holidays #Crete #Greece https://t.co/TzloVSB6WL,marcorezzi,9/7/2019 5:15,Cremona,-
"RT @liliana_dorina: Rethymnon, Crete, Greece 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",cocola122,9/7/2019 5:12,France,-
