Tweets,Username,Created_at,User location,Coordinates
"RT @liliana_dorina: Creta,Rethymnon, Greece
Memories Of This Summer 
#Rethymnon #Crete #Greece #travelphotography #June2019 
📷#PanasonicLum…",aoyama_legato2,11/24/2019 0:24,Tokyo Japan ,-
"RT @greekliquidgold: An ancient #olive tree in #Vouves, #Crete. For a future photo essay on ancient #olivetrees from different parts of #Gr…",Spysun04,11/23/2019 23:54,Berlin,-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",ercanagay,11/23/2019 23:47,France ,-
"RT @liliana_dorina: Rethymnon, Crete, Greece
September Sunset 
#Rethymnon #Crete #Greece #travelphotography #September2019 
📷#PanasonicLumi…",bea_best_jrt,11/23/2019 22:56,"Hamilton, Ontario, Canada",-
"RT @liliana_dorina: Creta,Rethymnon, Greece
Memories Of This Summer 
#Rethymnon #Crete #Greece #travelphotography #June2019 
📷#PanasonicLum…",bea_best_jrt,11/23/2019 22:56,"Hamilton, Ontario, Canada",-
"RT @CreticoVillas: The #Christmas village in Omalos, #Crete 
Read more in our article ""Top 10 Reasons For Spending Your Winter Holidays In…",JohannaVilkko,11/23/2019 22:28,SUOMI - FINLAND,-
Relax in a truly welcoming & #romantic environment  in Crete with fanatastic #ocean #views!,hotelboras,11/23/2019,Athens,-
"RT @aboutgreece2: Live now at #Chania, #Crete at old harbour! #travel #vacation #holidays #griechenland #Grecia #aboutgreece #grèce #Greece…",InfoliveGR,11/29/2019 4:24,Ελλάς,-
"Chania is beautiful also in Winter.
Explore this picturesque cretan town with our member Astraia Residence
#Crete… https://t.co/lgUTKRpWCb",AriaHotelsGR,11/21/2019 16:35,Greece,-
Chania Venetian Harbour #Chania #Greece #travel #vacation https://t.co/qzdCdUdgvm,timo_vaittinen,11/23/2019 18:22,,-
Things to do in #Gouves #Crete #Greece https://t.co/ibj7GSId92 … #vacation #traveling #Holidays,ConsultingTC,11/26/2019 8:40,World,-
"Enjoy your stay in Chania with Alcanea ,member of Aria Hotels
#AriaHotels #vacation #chania #Crete #boutiquehotel… https://t.co/NVAlQ1cUtq",AriaHotelsGR,11/25/2019 14:44,Greece,-
RT @gtpgr: Early Booking Offer at @CapsisEliteRsrt https://t.co/GDDzmmjJfw #earlybooking #summer #crete #vacation #luxuryhotel #wellness…,aeon_wellbeing,11/23/2019 7:00,,-
"Famous #beaches of the world: Elafonissi Beach, Greece #beautiful #beach #travel #crete #greece #vacation #comeback… https://t.co/shCBaw01Sp",blogosum,11/22/2019 14:19,,-
My beautiful @stalis_crete so many very happy memories of Stalida. Definitely my favourite place to travel. ✈️💜🌎🏝… https://t.co/I2fXaEtLam,Harriet56507688,11/20/2019 7:09,Chippenham ,-
"RT @aboutgreece2: Live now at #Chania, #Crete at old harbour! #travel #vacation #holidays #griechenland #Grecia #aboutgreece #grèce #Greece…",MitchellMoffatt,11/20/2019 7:00,Mind from bygone,-
"RT @AboutHeraklion: Lazy Wednesdays? 
Everything is possible, if you find the right spot in #Heraklion #Crete :) 
#travel 
@TRAVELINGGREEK…",TRAVELINGGREEK,11/29/2019 4:55,GLOBAL NOMAD,-
"RT @SunnyHolidays4u: Mountains, sandy beaches, tradition: #Crete has something for everyone! 

Where would you go first?

📹 via @TravelLeis…",SocialWiz,11/28/2019 13:32,Cyprus / World,-
"RT @SunnyHolidays4u: Mountains, sandy beaches, tradition: #Crete has something for everyone! 

Where would you go first?

📹 via @TravelLeis…",cyprusfeed,11/28/2019 13:22,Cyprus,-
Waking up to this beautiful view in a private peaceful Villa is all we need for a perfect #ThursdayMorning ☀🏡… https://t.co/7KIKKK3rVN,thehotelgr,11/28/2019 8:19,"Crete, Greece",-
"RT @SunnyHolidays4u: Mountains, sandy beaches, tradition: #Crete has something for everyone! 

Where would you go first?

📹 via @TravelLeis…",EastMedMonitor,11/27/2019 20:09,EastMed/Global,-
"RT @SunnyHolidays4u: Mountains, sandy beaches, tradition: #Crete has something for everyone! 

Where would you go first?

📹 via @TravelLeis…",Artem1os,11/27/2019 20:07,Cyprus,-
"Mountains, sandy beaches, tradition: #Crete has something for everyone! 

Where would you go first?

📹 via… https://t.co/bxv433v02H",SunnyHolidays4u,11/27/2019 17:30,Everywhere,-
Discover a new concept of luxury care-free living thesyntopia #luxury #travel #hotel #crete #rethymnon https://t.co/jOq7SPPD5O,PRMEDIACO,11/27/2019 16:26,,-
"RT @thehotelgr: Swim in the shallow crystal clear waters of Elafonisi beach!
#crete #greece #greekislands #travel #europe #beach
https://t.…",Greece_Traveler,11/27/2019 15:25,"England, United Kingdom",-
"RT @Frances88991403: Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #grecia #greec…",Frances88991403,11/27/2019 11:38,"Napoli, Campania",-
"Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #grecia… https://t.co/spRkPkTUA7",Frances88991403,11/27/2019 11:35,"Napoli, Campania",-
"Swim in the shallow crystal clear waters of Elafonisi beach!
#crete #greece #greekislands #travel #europe #beach… https://t.co/GLXOlhirpi",thehotelgr,11/27/2019 8:38,"Crete, Greece",-
"RT @Frances88991403: Streetfood in Crete Island Greece 
#travel #trndnl #streetfood #crete #creta #greece #grecia #summer #seaside #travelv…",Indiawandersoff,11/26/2019 22:11,India,-
"Streetfood in Crete Island Greece 
#travel #trndnl #streetfood #crete #creta #greece #grecia #summer #seaside… https://t.co/CY6l5EoYFE",Frances88991403,11/26/2019 22:09,"Napoli, Campania",-
"RT @Frances88991403: Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #grecia #greec…",Frances88991403,11/26/2019 20:57,"Napoli, Campania",-
"Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #grecia… https://t.co/Fm9Toy2LEk",Frances88991403,11/26/2019 20:54,"Napoli, Campania",-
Experience The Best Things To Do In Heraklion Crete - Travel Guide. Click here to find out more &gt;&gt;… https://t.co/Ho4TapydwY,davestravelpage,11/26/2019 12:36,"Currently in Athens, Greece",-
Balos Beach of Crete has been revered as one of the best-secluded beaches in Greece and is often compared to the Ca… https://t.co/NXWqpLgL0q,granexperiences,11/26/2019 5:01,,-
"RT @Frances88991403: Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #travelvlog #t…",Frances88991403,11/25/2019 20:36,"Napoli, Campania",-
"RT @Frances88991403: Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #travelvlog #t…",Frances88991403,11/24/2019 16:37,"Napoli, Campania",-
"RT @Frances88991403: Streetfood in Crete Island Greece 
#travel #trndnl #streetfood #seafood #fishfood #greekfood #gourmet #chef #grecia #c…",Frances88991403,11/24/2019 16:37,"Napoli, Campania",-
"Crete Island Great Tour 
#travel #trndnl #crete #creta #greece #grecia #summer #seaside #beach #amazing #travelvlog… https://t.co/D6iJP7F309",Frances88991403,11/24/2019 16:36,"Napoli, Campania",-
South Coast of #Crete and islands - Ultimate #travel guide https://t.co/YUllr8I3hh @AroundGreece https://t.co/ulTEHtsPqC,Mel365dotCom,11/24/2019 7:12,"St Kilda, Melbourne",-
Amazing #travel and photography in the north coast of #Crete https://t.co/NMVRjddrym @MWC_Events https://t.co/cWWCSEthXD,Mel365dotCom,11/24/2019 7:00,"St Kilda, Melbourne",-
RT @timo_vaittinen: Imbros gorge at Crete #gorge #Crete #Greece #travel #Imbrosgorge https://t.co/L9f3vwc9Up,Cristob92378959,11/23/2019 21:29,"Florida, USA",-
Imbros gorge at Crete #gorge #Crete #Greece #travel #Imbrosgorge https://t.co/L9f3vwc9Up,timo_vaittinen,11/23/2019 16:06,,-
"RT @nunchuckbob: Cobble beaches of Agia Roumeli. After 16km’s of hiking those pebbles aren’t very friendly to your feet. 
.
.
.
#beach #tra…",WildlingTravels,11/23/2019 6:21,"New Delhi, India",-
"Cobble beaches of Agia Roumeli. After 16km’s of hiking those pebbles aren’t very friendly to your feet. 
.
.
.… https://t.co/gvyuiZwGiN",nunchuckbob,11/23/2019 6:20,,-
You can find all you want in #Crete and this is where you should go #travel https://t.co/g4gVee9h80 @livingincrete https://t.co/KsyVrHBhuU,Mel365dotCom,11/22/2019 20:36,"St Kilda, Melbourne",-
"Transfers from Heraklion Airport to Rethymnon, Chania, and Beyond. Click here to find out more &gt;&gt;… https://t.co/Xtz4Vp4zrB",davestravelpage,11/22/2019 17:40,"Currently in Athens, Greece",-
'Cretan Malia Park’ Joins Design Hotels https://t.co/r0bowpifxF @Design_Hotels @aaasb54 #Greece #Crete… https://t.co/A494cDndZi,gtpgr,11/22/2019 15:36,Greece,-
Heraklion Tours - Day Trips from Heraklion in Crete. Click here to find out more &gt;&gt;  https://t.co/SJWYSbhAdM… https://t.co/uax8DLwLNN,davestravelpage,11/22/2019 15:36,"Currently in Athens, Greece",-
"Famous #beaches of the world: Elafonissi Beach, Greece #beautiful #beach #travel #crete #greece #vacation #comeback… https://t.co/shCBaw01Sp",blogosum,11/22/2019 14:19,,-
"Chania is beautiful also in Winter.
Explore this picturesque cretan town with our member Astraia Residence
#Crete… https://t.co/lgUTKRpWCb",AriaHotelsGR,11/21/2019 16:35,Greece,-
"[...] within me, an invincible summer.
#imaginemoreviews #travelling #travel #view #sea #blue #greece #crete… https://t.co/hXJVBQntMD",e_gianpapa,11/21/2019 15:58,"Athens, Greece",-
"RT @Frances88991403: Streetfood in Crete Island Greece 
#travel #trndnl #streetfood #seafood #fishfood #greekfood #gourmet #chef #grecia #c…",Frances88991403,11/20/2019 20:57,"Napoli, Campania",-
"Streetfood in Crete Island Greece 
#travel #trndnl #streetfood #seafood #fishfood #greekfood #gourmet #chef #grecia… https://t.co/x6hASJZZKW",Frances88991403,11/20/2019 20:37,"Napoli, Campania",-
"#Summer might be over here at #Plakias, but #Plakiassuites is closed for the winter season already ..

We’re counti… https://t.co/WLOf5H2PLs",plakiassuites,11/20/2019 17:13,"St Kilda, Melbourne",-
"RT @FlaviaF_1310: Sharing Look up! #Top4Views on #Top4Theme #Top4ColorsInSkies + thanks to hosts @GreenMochila @Touchse @CharlesMcCool!

1)…",israel_tena,11/20/2019 14:51,"Morelia, Michoacan",-
"RT @AboutHeraklion: Lazy Wednesdays? 
Everything is possible, if you find the right spot in #Heraklion #Crete :) 
#travel 
@TRAVELINGGREEK…",Crete_travel,11/20/2019 10:27,"Crete, Greece",-
"RT @AboutHeraklion: One day only in #heraklion city, #crete! 
What would be your #mustsee recommendation for the visitor? 
#greece #questio…",deppiemaz,11/20/2019 8:34,planet Earth,"[[[25.0408554, 35.1898931], [25.2052619, 35.1898931], [25.2052619, 35.3522629], [25.0408554, 35.3522629]]]"
"RT @Havenlust: To me, you are perfect ... Knossos 🇬🇷
@VisitGreecegr💗

#travel #art #knossos #crete #greece #beauty #m #holidays #knossospal…",Julia_youkino,11/20/2019 8:31,,-
"RT @liliana_dorina: Rethymnon, Crete, Greece 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",YoushowmeP,9/7/2019 9:10,,-
Where is it?? I did one season in #Crete ages ago!!! :) https://t.co/kJbQEtVKyf,jackiedeburca,9/7/2019 9:09,Spain,-
RT @1371Takis: A new life!... free &amp; loved. #takisshelter #adoptdontshop #rescueddogsofinstagram #rescuedismyfavoritbreed #animalrescue #an…,AAAprosarmostos,9/7/2019 9:00,,-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,Petrospilot,9/7/2019 8:56,,-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,CorinaVasilopou,9/7/2019 8:54,"Halandri (Athens), Greece",-
"Whether its rest and relaxation or action and adventure (or maybe a mix of the two) you’re looking for, #Crete’s di… https://t.co/Ge4hx0pJ9N",jamesvillasuk,9/7/2019 8:00,"Maidstone, UK",-
"RT @AgileCrete: Tonight's networking event could be a round table but circle dancing creates stronger bonds 😄
#agilecrete #agile #conferenc…",kabitakis,9/7/2019 7:45,Greece,-
"RT @AgileCrete: Interactive workshop on Agile Threat Modelling by Barry, Joe &amp; Jennette ‼️
#agilecrete #agile #conference #software #sessio…",kabitakis,9/7/2019 7:45,Greece,-
"RT @AgileCrete: Sessions proposals begin! Propose your burning questions for discussion!
#agilecrete #agile #conference #technology #sessio…",kabitakis,9/7/2019 7:44,Greece,-
And here’s one I did earlier based on a sketch from memory of this young boy fishing off a rock in #crete !… https://t.co/XbHbYmnI3F,ChrisBtheArtist,9/7/2019 7:43,"Barnet, Hertfordshire UK",-
RT @PSpartiatissa: @EuropeanHistor1 @Makedni @ak_square9 @TJ3TZFnJt3LNK1z @SamuGun1 @orguel1984 @SalonikaFilip @panbog2 @HristodulP @KSpart…,Makedni,9/7/2019 7:25,"Pella,Ancient Macedonia,Greece",-
"RT @liliana_dorina: Rethymnon, Crete, Greece 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",danielsaeed,9/7/2019 7:25,"Yorkshire and The Humber, Engl",-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,by_Mariaaa,9/7/2019 7:18,,-
"RT @HMSEnterprise: #Crete it’s been a pleasure, a lovely visit enjoying the Mediterranean morning sun. #BoldlyGo #RoyalNavy https://t.co/zN…",ContactIdbam,9/7/2019 6:48,Hellas,-
RT @nickixero: There are some lovely plants here #elounda #crete 🌞🌞🌞 https://t.co/ykfaVMkklA,HRAKLHS58207871,9/7/2019 6:46,,-
"RT @liliana_dorina: Rethymnon, Crete,Greece 
September On The Beach
#Rethymnon #Crete #September2019 #seascape #travelphotography 
📷#Samsun…",Yasir54249138,9/7/2019 6:39,,-
"RT @liliana_dorina: Rethymnon, Crete, Greece 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",Matilde99101783,9/7/2019 6:34,Italy 🇮🇹,-
"RT @liliana_dorina: Rethymnon, Crete,Greece 
September On The Beach
#Rethymnon #Crete #September2019 #seascape #travelphotography 
📷#Samsun…",Matilde99101783,9/7/2019 6:34,Italy 🇮🇹,-
RT @1371Takis: Alis is adopted to Belgium! You are welcome here to see all my dogs and find the right dog for you. Let the dog to choose yo…,NaumN2,9/7/2019 6:28,"Московская область, Россия",-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",ALEX54456095,9/7/2019 6:12,,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",bernadettethebe,9/7/2019 6:12,,-
Beauty everywhere I look! How much I missed this wonderful island! I can't believe it's been so many years since I… https://t.co/vhmbYCz04R,Cristia11146735,9/7/2019 6:09,,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",Christovb7000,9/7/2019 6:03,"Pretoria, South Africa",-
"RT @liliana_dorina: Rethymnon, Crete,Greece 
September On The Beach
#Rethymnon #Crete #September2019 #seascape #travelphotography 
📷#Samsun…",Kalli2005,9/7/2019 5:44,Neuwied,-
"RT @liliana_dorina: Rethymnon, Crete, Greece 
The End Of Summer 
#Rethymnon #Crete #Greece 
#travelphotography #August2019 
📷#PanasonicLumi…",Kalli2005,9/7/2019 5:44,Neuwied,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",Jeanne_8j,9/7/2019 5:40,my world is in silence ...,-
Last dawn on the island of Crete | #timelaps [1 min] #7settembre #holiday #HOLIDAYS2019 #holidays #Crete #Greece https://t.co/TzloVSB6WL,marcorezzi,9/7/2019 5:15,Cremona,-
"RT @liliana_dorina: Rethymnon, Crete, Greece 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",cocola122,9/7/2019 5:12,France,-
"RT @HMSEnterprise: #Crete it’s been a pleasure, a lovely visit enjoying the Mediterranean morning sun. #BoldlyGo #RoyalNavy https://t.co/zN…",EEmerson14,9/7/2019 5:11,,-
A typical day working here at #crete #shaffer #hunt a simple phone call would have fixed this problem before it got… https://t.co/CrK7w6giGl,mycompanystory,9/7/2019 5:08,USA,-
"RT @winesofcrete: Harvest 🚜 highlights at zacharioudakis_winery .
_____
#winesofcrete #harvest19
 #DrinkGreekWine #wine #wines #visitgreece…",britincrete,9/7/2019 5:02,Greece,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",MrShikharMisra,9/7/2019 3:13,"LUCKNOW, INDIA","[[[24.4147067577693, 35.17480401299831], [24.4147067577693, 35.17480401299831], [24.4147067577693, 35.17480401299831], [24.4147067577693, 35.17480401299831]]]"
"RT @liliana_dorina: Rethymnon, Crete, Greece 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",MrShikharMisra,9/7/2019 3:13,"LUCKNOW, INDIA",-
RT @PSpartiatissa: @EuropeanHistor1 @Makedni @ak_square9 @TJ3TZFnJt3LNK1z @SamuGun1 @orguel1984 @SalonikaFilip @panbog2 @HristodulP @KSpart…,Yachting_Greece,9/7/2019 3:00,"Attiki, Greece",-
@EuropeanHistor1 @Makedni @ak_square9 @TJ3TZFnJt3LNK1z @SamuGun1 @orguel1984 @SalonikaFilip @panbog2 @HristodulP… https://t.co/BrGE8lEfsE,PSpartiatissa,9/7/2019 2:58,USA ,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",KamFoengAnn,9/7/2019 1:58,"DKI Jakarta, Indonesia",-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",sha__re,9/7/2019 1:57,,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",by_Mariaaa,9/7/2019 1:49,Santos/SP/Brasil,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",iamshatwo,9/7/2019 1:41,,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",sha_ji1,9/7/2019 1:08,Scotland,"[[[23.9932881, 35.4913505], [24.0649852, 35.4913505], [24.0649852, 35.5373423], [23.9932881, 35.5373423]]]"
"Living on the edge
#cretanlandscape #cretannature #crete #crete🇬🇷 #incrediblecrete #livingontheedge #goats… https://t.co/2PyDbXSqw5",SifakiMaria,9/7/2019 0:51,"Crete, Greece",-
"Details of GRE/Creta 1.10
PORTALS
#creta #greece #crete #architect #designer #designerlife #tourism… https://t.co/8Q2jtXwWie",marmarango,9/7/2019 0:48,"Miami, FL",-
South Coast of #Crete and islands - Ultimate #travel guide https://t.co/YUllr8I3hh @VisitGreecegr https://t.co/8kbZrnCoY4,Mel365dotCom,9/7/2019 0:24,"St Kilda, Melbourne",-
Amazing #travel and photography in the north coast of #Crete https://t.co/NMVRjddrym @livingincrete https://t.co/UiCK8UYorw,Mel365dotCom,9/7/2019 0:12,"St Kilda, Melbourne",-
Our Family Holiday in Crete! https://t.co/3gnTH6nugV #Crete #familytravel #travelblogger https://t.co/qAqEIpfQGa,MirkaMoore,9/7/2019 0:07,Greater London UK,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",SINSING,9/6/2019 23:40,,-
"RT @liliana_dorina: Rethymnon, Crete, Greece 
The End Of Summer 
#Rethymnon #Crete #Greece 
#travelphotography #August2019 
📷#PanasonicLumi…",mako671178,9/6/2019 22:38,"St Kilda, Melbourne","[[[23.9932881, 35.4913505], [24.0649852, 35.4913505], [24.0649852, 35.5373423], [23.9932881, 35.5373423]]]"
"RT @liliana_dorina: Rethymnon, Crete,Greece 
September On The Beach
#Rethymnon #Crete #September2019 #seascape #travelphotography 
📷#Samsun…",mako671178,9/6/2019 22:38,Santos/SP/Brasil,-
" Amazing place in Crete at Chania #balos#travel#crete 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",by_Mariaaa,9/6/2019 22:38,川崎市中原区,-
" Amazing place in Crete at Chania #balos#travel#crete 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",by_Mariaaa,9/6/2019 22:38,"Attiki, Greece",-
" Amazing place in Crete at Chania #balos#travel#crete 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",mako671178,9/6/2019 22:38,"Attiki, Greece",-
" Amazing place in Crete at Chania #balos#travel#crete 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",mako671178,9/6/2019 22:38,"St Kilda, Melbourne",-
" Amazing place in Crete at Chania #balos#travel#crete 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",mako671178,9/6/2019 22:38,Santos/SP/Brasil,-
" Amazing place in Crete at Chania #balos#travel#crete 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",mako671178,9/6/2019 22:38,"Attiki, Greece",-
" Amazing place in Crete at Chania #balos#travel#crete 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",mako671178,9/6/2019 22:38,"Attiki, Greece",-
" Amazing place in Crete at Chania #balos#travel#crete 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",by_Mariaaa,9/6/2019 22:38,"Attiki, Greece",-
" Amazing place in Crete at Chania #balos#travel#crete 
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",mako671178,9/6/2019 22:38,川崎市中原区,-
"Today I booked tickets in hotel at Chania #travel#visitCrete
September Morning ..
#Rethymnon #Crete #travelphotography #september2019 #seascape
📷#SamsungG…",mako671178,9/6/2019 22:38,USA,-
Wonderfull place in Chania  #travel#visitCrete#vacation,mako671178,9/6/2019 22:38,川崎市中原区,-
RT:Wonderfull place in Chania  #travel#visitCrete#vacation,by_Mariaaa,9/7/2019 6:03,USA,-
RT:Wonderfull place in Chania  #travel#visitCrete#vacation,mako671178,9/6/2019 22:38,川崎市中原区,-
RT:Wonderfull place in Chania  #travel#visitCrete#vacation,mako671178,9/6/2019 22:38,川崎市中原区,-
RT:Wonderfull place in Chania  #travel#visitCrete#vacation,mako671178,9/7/2019 6:03,USA,-
RT:Wonderfull place in Chania  #travel#visitCrete#vacation,mako671178,9/7/2019 6:34,USA,-
RT:Wonderfull place in Chania  #travel#visitCrete#vacation,mako671178,9/7/2019 6:03,川崎市中原区,-
RT:Wonderfull place in Chania  #travel#visitCrete#vacation,mako671178,9/7/2019 6:34,Santos/SP/Brasil,-
RT:Wonderfull place in Chania  #travel#visitCrete#vacation,danielsaeed,9/7/2019 6:03,Santos/SP/Brasil,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",mako671178,9/6/2019 22:38,川崎市中原区,-
"RT @liliana_dorina: Crete, Greece 
Sunset In Axus
#sunset #Crete #Greece #travelphotography #September2019 
📷#SamsungGalaxyNote9 
Good Even…",mako671178,9/6/2019 22:38,川崎市中原区,-
Beautiful island of #Crete #Travel #Greece #GetOutMore #IslandLife https://t.co/ohsgecvbq5,JuliusToltesi,9/6/2019 21:30,"Cornwall, Ontario",-
Beautiful island of #Crete #Travel #Greece #GetOutMore #IslandLife https://t.co/ohsgecvbq5,JuliusToltesi,9/6/2019 21:30,"Cornwall, Ontario",-
Beautiful island of #Crete #Travel #Greece #GetOutMore #IslandLife https://t.co/ohsgecvbq5,JuliusToltesi,9/6/2019 21:30,"Cornwall, Ontario",-
Beautiful island of #Crete #Travel #Greece #GetOutMore #IslandLife https://t.co/ohsgecvbq5,JuliusToltesi,9/6/2019 21:30,"Cornwall, Ontario",-
Beautiful island of #Crete #Travel #Greece #GetOutMore #IslandLife https://t.co/ohsgecvbq5,JuliusToltesi,9/6/2019 21:30,"Cornwall, Ontario",-
Beautiful island of #Crete #Travel #Greece #GetOutMore #IslandLife https://t.co/ohsgecvbq5,JuliusToltesi,9/6/2019 21:30,"Cornwall, Ontario",-
Beautiful island of #Crete #Travel #Greece #GetOutMore #IslandLife https://t.co/ohsgecvbq5,JuliusToltesi,9/6/2019 21:30,"Cornwall, Ontario",-
Beautiful island of #Crete #Travel #Greece #GetOutMore #IslandLife https://t.co/ohsgecvbq5,JuliusToltesi,9/6/2019 21:30,"Cornwall, Ontario",-
"Repost flashnews_gr
. 
Triopetra beach Rethymno CRETE
.
#triopetra #summer #greece #crete #clearwater #seaview… https://t.co/5XJ2inKdFd",Agiapelagia,9/6/2019 19:12,Crete Island Greece,-
"Repost flashnews_gr
. 
Triopetra beach Rethymno CRETE
.
#triopetra #summer #greece #crete #clearwater #seaview… https://t.co/5XJ2inKdFd",Agiapelagia,9/6/2019 19:12,Crete Island Greece,-
"First Greek Sunset in Maleme, Crete 🇬🇷 #crete #maleme #greece @ Waves Restaurant https://t.co/PM8ahVGxgw",shippy88,9/6/2019 19:02,"Sydney, Australia",-
"First Greek Sunset in Maleme, Crete 🇬🇷 #crete #maleme #greece @ Waves Restaurant https://t.co/PM8ahVGxgw",shippy88,9/6/2019 19:02,"Sydney, Australia",-
"Repost @thehotelgr
.
the beautiful beach of Falassarna! ☀️💦🏖
.
CRETE
. 
#greece #crete #chania #falassarna… https://t.co/UDDd7MbIJ9",Agiapelagia,9/6/2019 15:54,Crete Island Greece,-
"RT @AgileCrete: 📢 Sessions has begun! Do you see something interesting? So many options to choose from!
#agilecrete #agile #conference #ses…",digibyron,9/6/2019 15:52,"Athens, Greece",-
Had an amazing time paragliding!!Thank you dolphin_water_sports for the amazing experience! #paragliding #sun… https://t.co/c1a4Ei1yQx,AMill1994,9/6/2019 15:41,,-
"Repost @thehotelgr
.
the beautiful beach of Falassarna! ☀️💦🏖
.
CRETE
. 
#greece #crete #chania #falassarna… https://t.co/UDDd7MbIJ9",Agiapelagia,9/6/2019 15:54,Crete Island Greece,-
"RT @AgileCrete: 📢 Sessions has begun! Do you see something interesting? So many options to choose from!
#agilecrete #agile #conference #ses…",digibyron,9/6/2019 15:52,"Athens, Greece",-
Had an amazing time paragliding!!Thank you dolphin_water_sports for the amazing experience! #paragliding #sun… https://t.co/c1a4Ei1yQx,AMill1994,9/6/2019 15:41,,-
Final night here in Crete 😢 so having a family meal at the Chania harbour #holidays #Crete #venetianharbour https://t.co/0T5nUNlzUx,BlueTiger81,9/6/2019 15:33,Hull,-
Final night here in Crete 😢 so having a family meal at the Chania harbour #holidays #Crete #venetianharbour https://t.co/0T5nUNlzUx,BlueTiger81,9/6/2019 15:33,Hull,-
"Happy friday!!!
#fruits #lecker #feigen #pfirsich #figs #peach #greece #creteHappy friday!!!
#fruits #lecker… https://t.co/VZu6WmVpou",AntjeCkl,9/6/2019 12:50,Germany,-
